movie_title,release_date,month_released,rated,genre,runtime_minutes,belongs_to_collection,tagline,production_budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_score,dir_acted,dir_animation_dept,dir_art_dept,dir_art_dir,dir_assistant_dir,dir_camera_dept,dir_casting_dept,dir_casting_dir,dir_cinematographer,dir_composer,dir_costume_designer,dir_editor,dir_editorial_dept,dir_location_management,dir_makeup_dept,dir_music_artist,dir_music_dept,dir_producer,dir_production_designer,dir_production_manager,dir_script_dept,dir_sound_dept,dir_soundtrack,dir_special_effects,dir_stunts,dir_visual_effects,dir_writer
The Family Stone,2005-12-14,12,PG-13,Comedy,103.0,0,Feel The Love,18000000,60062868,92357499,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Just Like Heaven,2005-09-16,9,PG-13,Comedy,95.0,0,It's a wonderful afterlife.,58000000,48318130,100687083,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Capote,2005-09-30,9,R,Biography,114.0,0,In Cold Blood,7000000,28750530,49924079,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Skeleton Key,2005-07-29,8,PG-13,Drama,104.0,0,Fearing Is Believing,40000000,47907715,92256918,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Squid and the Whale,2005-10-05,10,R,Comedy,81.0,0,Joint custody blows.,1500000,7372734,11191423,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Man of the House,2005-02-25,2,PG-13,Comedy,100.0,0,Protecting witnesses is a challenge. Living with them is impossible.,50000000,19699706,22099706,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Elizabethtown,2005-10-06,10,PG-13,Comedy,123.0,0,It's a heck of a place to find yourself,54000000,26850426,50719373,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Chicken Little,2005-11-04,11,G,Animation,81.0,0,"When it comes to saving the world, it helps to be a little chicken.",150000000,135386665,310043823,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Monster-in-Law,2005-05-13,5,PG-13,Comedy,101.0,0,This relationship is going to be a real mother.,45000000,82931301,155931301,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Domino,2005-09-22,10,R,Action,127.0,0,Heads You Live... Tails You Die.,50000000,10169202,23574057,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Ring Two,2005-03-17,3,PG-13,Horror,110.0,1,The dead don't sleep.,50000000,75941727,161941727,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Deuce Bigalow: European Gigolo,2005-08-06,8,R,Comedy,83.0,1,For the women of Europe... The price of love just got a lot cheaper.,22000000,22400154,45273464,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diary of a Mad Black Woman,2005-02-25,2,PG-13,Comedy,116.0,0,Time heals the heart. Faith heals the rest.,5500000,50406346,50458356,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Jacket,2005-03-04,3,R,Drama,103.0,0,Terror has a new name.,28500000,6301131,15452978,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Wedding Date,2005-02-04,2,PG-13,Comedy,90.0,0,Love doesn't come cheap.,15000000,31726995,47175038,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Hide and Seek,2005-01-27,1,R,Drama,101.0,0,"Come out, come out, whatever you are.",25000000,51100486,123696741,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cursed,2005-02-25,2,PG-13,Comedy,97.0,0,What doesn't kill you makes you stronger.,35000000,19294901,25114901,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Fever Pitch,2005-04-06,4,PG-13,Comedy,104.0,0,A Comedy About The Game of Love.,40000000,42071069,50071069,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syriana,2005-11-23,11,R,Drama,128.0,0,Everything is connected.,50000000,50824620,92690959,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
North Country,2005-02-12,10,R,Drama,126.0,0,All She Wanted Was To Make A Living. Instead She Made History.,30000000,18324242,23676771,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Derailed,2005-11-11,11,R,Crime,108.0,0,He never saw it coming.,22000000,36020063,57520063,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Perfect Man,2005-06-17,6,PG,Comedy,100.0,0,Is it all too good to be true?,10000000,16535005,19535005,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Hostage,2005-03-10,3,R,Action,113.0,0,Every Second Counts,75000000,34636443,77636443,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Greatest Game Ever Played,2005-09-30,9,PG,Biography,120.0,0,Based on a True Story,25000000,15331289,15468266,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Get Rich or Die Tryin',2005-11-09,11,R,Biography,117.0,0,If You Think You Know the Story...You Don't Know the Man.,40000000,30981850,46666955,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bewitched,2005-06-21,6,PG-13,Comedy,102.0,0,Be warned. Be ready.,80000000,63313159,131159306,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Ice Princess,2005-03-17,3,G,Comedy,98.0,0,,25000000,24381334,25732334,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Lot Like Love,2005-04-22,4,PG-13,Comedy,107.0,0,There's nothing better than a great romance... to ruin a perfectly good friendship.,25000000,21835784,41921590,6.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The World's Fastest Indian,2005-10-12,10,PG-13,Biography,127.0,0,,25000000,5128124,18991288,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Stealth,2005-07-28,7,PG-13,Action,121.0,0,Fear The Sky,138000000,32116746,76416746,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hustle & Flow,2005-07-22,7,R,Crime,116.0,0,The music will inspire them. The dream will unite them. This summer get crunk.,2800000,22202809,23591783,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Matador,2005-05-12,12,R,Comedy,96.0,0,A hitman and a salesman walk into a bar...,10000000,12589255,17300838,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Fog,2005-10-14,10,PG-13,Horror,100.0,0,Their PAST Has Come Back To HAUNT THEM,18000000,29511112,37048526,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Because of Winn-Dixie,2005-02-18,2,PG,Comedy,106.0,0,Discover what happens when you go looking for a miracle and a miracle comes looking for you.,15000000,32647042,33508485,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Where the Truth Lies,2005-10-07,10,Unrated,Crime,107.0,0,,25000000,872142,1415656,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Must Love Dogs,2005-07-21,7,PG-13,Comedy,98.0,0,,35000000,43894863,58405313,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Guess Who,2005-03-25,3,PG-13,Comedy,105.0,0,His house. His rules. Some in-laws were made to be broken.,35000000,68915888,102115888,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Ballad of Jack and Rose,2005-03-25,3,R,Drama,112.0,0,"Selfhood begins with a walking away, and love is proved in the letting go.",1500000,712294,1126258,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Great Raid,2005-08-12,8,R,Action,132.0,0,The most daring rescue mission of our time is a story that has never been told,60000000,10166502,10597070,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Venom,2005-09-16,9,R,Horror,87.0,0,He never hurt a soul until the day he died.,25000000,881745,881745,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Roll Bounce,2005-09-23,9,PG-13,Comedy,112.0,0,,10000000,17380866,17433072,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Alone in the Dark,2005-01-28,1,R,Action,99.0,1,Can mankind defeat the army of darkness unleashed by an ancient evil cult?,20000000,5178569,10588079,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Supercross,2005-08-16,8,PG-13,Action,80.0,0,,30000000,3102550,3252550,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Oliver Twist,2005-09-23,9,PG-13,Crime,130.0,0,,65000000,2070920,26670920,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
White Noise,2005-01-07,1,PG-13,Drama,101.0,1,The line separating the living from the dead has been crossed.,10000000,56094360,92094360,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Are We There Yet?,2005-01-20,1,PG,Adventure,95.0,1,24 hours. 350 miles. His girlfriend's kids. What could possibly go wrong?,20000000,82674398,98114471,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Proof,2005-09-05,9,PG-13,Drama,100.0,0,The biggest risk in life is not taking one.,20000000,7535331,8284331,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Racing Stripes,2005-01-06,1,PG,Adventure,102.0,0,Cheer 'til you're horse!,30000000,49772522,89809433,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Sound of Thunder,2005-05-15,9,PG-13,Action,110.0,0,Some Rules Should Never Be Broken.,80000000,1900451,6300451,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Weather Man,2005-10-20,10,R,Comedy,102.0,0,Dave Spritz is about to take his best shot . . . at life,20000000,12482775,15466961,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
An Unfinished Life,2005-09-09,9,PG-13,Drama,108.0,0,Every secret takes on a life of its own.,30000000,8535575,18535575,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Boogeyman,2005-02-04,2,PG-13,Drama,89.0,1,You thought it was just a story.,20000000,46752382,67192859,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Me and You and Everyone We Know,2005-06-17,6,R,Comedy,91.0,0,,2000000,3885134,9615464,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beauty Shop,2005-06-02,3,PG-13,Comedy,105.0,0,A Cut Above,25000000,36351350,38351350,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Upside of Anger,2005-01-23,3,R,Comedy,118.0,0,Sometimes what tears us apart helps us put it back together.,12000000,18761993,28915761,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Chumscrubber,2005-06-08,8,R,Comedy,108.0,0,Fear. Trust. Love.,6800000,49526,49526,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Man,2005-09-08,9,PG-13,Action,83.0,0,One guy walks the walk. The other talks and talks.,20000000,8330720,10393696,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Valiant,2005-03-25,8,G,Animation,76.0,0,"Some pigeons eat crumbs, others make history.",35000000,19478106,64188387,5.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junebug,2005-08-03,8,R,Comedy,106.0,0,,1000000,2678010,3553253,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thumbsucker,2005-01-23,9,R,Comedy,96.0,0,,4000000,1328679,1919197,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Rebound,2005-07-01,7,PG,Comedy,86.0,0,A comedy where old school ...meets middle school,45000000,16809014,17492014,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Departed,2006-10-05,10,R,Crime,151.0,0,Lies. Betrayal. Sacrifice. How far will you take it?,90000000,132384315,289660619,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Fast and the Furious: Tokyo Drift,2006-06-03,6,PG-13,Action,104.0,1,"On the streets of Tokyo, speed needs no translation...",85000000,62615510,157794205,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Prestige,2006-10-19,10,PG-13,Drama,130.0,0,Are You Watching Closely?,40000000,53089891,104407366,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Cars,2006-06-08,5,G,Animation,117.0,1,Ahhh... it's got that new movie smell.,70000000,244082982,461630558,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Devil Wears Prada,2006-06-30,6,PG-13,Comedy,109.0,0,Meet Andy Sachs. A million girls would kill to have her job. She's not one of them.,35000000,124740460,326073155,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Casino Royale,2006-11-14,11,PG-13,Action,144.0,1,Everyone has a past. Every legend has a beginning.,102000000,167365000,594420216,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Idiocracy,2006-09-01,9,R,Adventure,84.0,0,"In the future, intelligence is extinct.",2400000,444093,500296,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Apocalypto,2006-12-07,12,R,Action,139.0,0,No one can outrun their destiny.,40000000,50866635,121032272,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Little Children,2006-10-06,10,R,Drama,137.0,0,,14000000,5463019,14121177,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Children of Men,2006-09-22,12,R,Adventure,109.0,0,The future's a thing of the past.,76000000,35552383,69845011,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Da Vinci Code,2006-05-17,5,PG-13,Mystery,149.0,1,Seek the truth.,125000000,217536138,767820459,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Pursuit of Happyness,2006-12-14,12,PG-13,Biography,117.0,0,,55000000,162586036,307311093,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Little Miss Sunshine,2006-07-26,7,R,Comedy,101.0,0,A family on the verge of a breakdown,8000000,59891098,100642353,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last King of Scotland,2006-09-01,9,R,Biography,123.0,0,Charming. Magnetic. Murderous.,6000000,17606684,49155371,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Blood Diamond,2006-12-07,12,R,Adventure,143.0,0,It will cost you everything.,100000000,57377916,171377916,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Night at the Museum,2006-10-20,12,PG,Adventure,108.0,1,Where History Comes To Life,110000000,250863268,579446407,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mission: Impossible III,2006-05-03,5,PG-13,Action,126.0,1,The Mission Begins 05:05:06.,150000000,133501348,399387745,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Marie Antoinette,2006-05-24,10,PG-13,Biography,123.0,0,Rumor. Scandal. Fame. Revolution.,40000000,15962471,60862471,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Inside Man,2006-03-23,3,R,Crime,129.0,0,It looked like the perfect bank robbery. But you can't judge a crime by its cover.,50000000,88634237,185798265,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Running Scared,2006-01-06,2,R,Action,122.0,0,Every bullet leaves a trail.,17000000,6855137,9729088,7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Superman Returns,2006-06-28,6,PG-13,Action,154.0,1,,232000000,200120000,391081192,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Slither,2006-03-31,3,R,Comedy,95.0,0,Horror Has A New Face,15250000,7802450,12930343,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Nacho Libre,2006-06-16,6,PG,Comedy,92.0,0,He's not lean. He's not mean. He's nacho average hero.,32000000,80197993,99296462,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Covenant,2006-09-08,9,PG-13,Action,97.0,0,Only the power of Hell can help them.,20000000,23364784,38164784,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Hills Have Eyes,2006-03-10,3,R,Horror,107.0,1,The lucky ones die first.,17000000,41778863,70355813,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Fountain,2006-09-06,11,PG-13,Drama,97.0,0,Death is the road to awe,35000000,10144010,15461638,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Underworld: Evolution,2006-01-12,1,R,Action,106.0,1,"My God. Brother, what have you done?",45000000,62318875,113417762,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Click,2006-06-22,6,PG-13,Comedy,107.0,0,What If You Had A Remote... That Controlled Your Universe?,82500000,137355633,237685089,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Holiday,2006-12-08,12,PG-13,Comedy,136.0,0,It's Christmas Eve and we are going to go celebrate being young and being alive.,85000000,63280000,204920447,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Silent Hill,2006-04-21,4,R,Horror,125.0,1,We've been expecting you.,50000000,46982632,94704227,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Basic Instinct 2,2006-03-29,3,R,Drama,114.0,1,Everything interesting begins in the mind,70000000,5946136,35417162,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Black Dahlia,2006-09-15,9,R,Crime,121.0,0,Inspired by the most notorious unsolved murder in California history.,60000000,22672813,49238525,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Perfume: The Story of a Murderer,2006-09-13,12,R,Crime,147.0,0,Based on the best-selling novel,63700000,2223293,133603463,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Lucky Number Slevin,2006-02-24,4,R,Crime,110.0,0,Wrong Time. Wrong Place. Wrong Number.,27000000,22495466,55495466,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Stick It,2006-04-21,4,PG-13,Comedy,103.0,0,The world of competitive gymnastics is about to be turned on its head.,20000000,26910736,30399714,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Step Up,2006-08-11,8,PG-13,Crime,104.0,1,Every Second Chance Begins With a First Step,12000000,65328121,110989157,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snakes on a Plane,2006-08-06,8,R,Action,105.0,0,"At 30,000 feet, snakes aren't the deadliest thing on this plane.",33000000,34020814,62020814,5.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lady in the Water,2006-07-21,7,PG-13,Drama,110.0,0,Time is running out for a happy ending.,75000000,42285169,72785169,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Crank,2006-08-31,9,R,Action,88.0,1,"There are a thousand ways to raise your adrenaline. Today, Chev Chelios will need every single one.",12000000,27838408,43924923,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Illusionist,2006-08-18,8,PG-13,Drama,110.0,0,Nothing Is What It Seems.,16500000,39868642,83792062,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Over the Hedge,2006-04-22,5,PG,Animation,83.0,0,Taking back the neighborhood... One snack at a time.,80000000,155019340,343397247,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Destination 3,2006-02-10,2,R,Horror,93.0,1,This Ride Will Be The Death Of You.,25000000,54098051,112798051,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Stranger Than Fiction,2006-09-09,11,PG-13,Comedy,113.0,0,Harold Crick isn't ready to go. Period.,30000000,40435190,53572822,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Aquamarine,2006-03-03,3,PG,Comedy,110.0,0,A Fish-Out-Of-Water Comedy.,12000000,18597342,22978953,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Scary Movie 4,2006-04-13,4,PG-13,Comedy,83.0,1,Bury the grudge. Burn the village.  See the saw.,40000000,90710620,178710620,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Good Shepherd,2006-12-11,12,R,Drama,167.0,0,The untold story of the most powerful covert agency in the world.,80000000,59908565,100378271,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Rocky Balboa,2006-12-20,12,PG,Action,102.0,1,It ain't over 'til it's over.,24000000,70269899,156229050,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Eragon,2006-12-14,12,PG,Action,104.0,0,"As darkness falls, the last dragon will choose its rider.",100000000,75030163,249488115,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Dreamgirls,2006-12-25,12,PG-13,Drama,130.0,0,One Dream Will Change Everything,75000000,103365956,155620350,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Queen,2006-09-15,9,PG-13,Biography,103.0,0,Our Leaders. Ourselves.,15000000,56441711,128885873,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Babel,2006-09-08,10,R,Drama,143.0,0,If You Want to be Understood...Listen,20000000,34302837,132121212,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
A Good Year,2006-09-09,11,PG-13,Comedy,117.0,0,Everything matures... eventually.,35000000,7459300,42064105,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Miami Vice,2006-07-27,7,R,Action,132.0,0,No Law. No Rules. No Order.,135000000,63478838,164920076,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Saw III,2006-10-27,10,R,Crime,108.0,1,Suffering? You Haven't Seen Anything Yet...,10000000,80238724,163876815,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Happy Feet,2006-11-16,11,PG,Animation,108.0,1,WARNING: May Cause Toe-Tapping.,85000000,198000317,385000315,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster House,2006-07-21,7,PG,Animation,91.0,0,The House is . . . ALIVE!,75000000,73661010,141267370,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Scoop,2006-07-27,7,PG-13,Comedy,96.0,0,The perfect man. The perfect story. The perfect murder.,4000000,10525717,40103262,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
World Trade Center,2006-08-09,8,PG-13,Drama,129.0,0,The world saw evil that day. Two men saw something else.,65000000,70278893,163295654,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
